id,date,user,pc,to,cc,bcc,from,size,attachments,content
E400606,09/01/2026 06:40:00,BBS0039,PC-9436,executive_board@dta.com;hr_director@dta.com,colleagues_internal@dta.com,anon_whistleblower@protonmail.com,brandon.starks@dta.com,4200000,internal_dispute_complaints.docx;payroll_audit.xlsx,i may leave fed up complaints i work weekends too much company will suffer
E400607,08/31/2026 20:24:00,EMP102,PC-3012,team_leads@dta.com,,,alice.smith@dta.com,78164,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400608,08/31/2026 21:31:00,EMP103,PC-4105,team_leads@dta.com,,,bob.jones@dta.com,16716,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400609,08/31/2026 21:26:00,EMP104,PC-1102,team_leads@dta.com,,,carol.davis@dta.com,26336,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400610,08/31/2026 21:48:00,EMP105,PC-5001,team_leads@dta.com,,,david.wilson@dta.com,61518,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400611,08/31/2026 22:45:00,EMP106,PC-1088,team_leads@dta.com,,,elena.rostova@dta.com,15525,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400612,08/31/2026 20:24:00,EMP107,PC-6110,team_leads@dta.com,,,frank.miller@dta.com,52907,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400613,08/31/2026 21:32:00,EMP108,PC-1044,team_leads@dta.com,,,grace.hopper@dta.com,67374,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400614,08/31/2026 22:43:00,EMP109,PC-7020,team_leads@dta.com,,,henry.ford@dta.com,76010,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400615,08/31/2026 21:21:00,EMP110,PC-8005,team_leads@dta.com,,,isabella.cruz@dta.com,51258,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400616,08/31/2026 21:53:00,EMP111,PC-3099,team_leads@dta.com,,,jack.ryan@dta.com,64694,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400617,08/31/2026 18:56:00,EMP112,PC-2490,team_leads@dta.com,,,karen.page@dta.com,81607,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400618,08/31/2026 20:47:00,EMP113,PC-7045,team_leads@dta.com,,,liam.neeson@dta.com,38224,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400619,08/31/2026 21:52:00,EMP114,PC-1250,team_leads@dta.com,,,mia.wong@dta.com,77431,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400620,08/31/2026 20:55:00,EMP115,PC-6125,team_leads@dta.com,,,noah.centineo@dta.com,38299,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400621,08/31/2026 20:50:00,EMP116,PC-1300,team_leads@dta.com,,,olivia.wilde@dta.com,20444,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400622,08/31/2026 18:55:00,EMP117,PC-9910,team_leads@dta.com,,,peter.parker@dta.com,31655,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400623,08/31/2026 18:41:00,EMP118,PC-5022,team_leads@dta.com,,,quinn.fabray@dta.com,47744,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400624,08/31/2026 18:15:00,EMP119,PC-3150,team_leads@dta.com,,,robert.langdon@dta.com,23000,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400625,08/31/2026 23:12:00,EMP120,PC-4120,team_leads@dta.com,,,sophia.turner@dta.com,30423,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400626,08/31/2026 20:40:00,EMP121,PC-8050,team_leads@dta.com,,,thomas.shelby@dta.com,28027,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400627,08/31/2026 20:15:00,EMP122,PC-6150,team_leads@dta.com,,,uma.thurman@dta.com,47985,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400628,08/31/2026 22:20:00,EMP123,PC-4190,team_leads@dta.com,,,victor.vance@dta.com,44289,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400629,08/31/2026 22:05:00,EMP124,PC-9001,team_leads@dta.com,,,wendy.darling@dta.com,43414,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400630,08/31/2026 21:14:00,EMP125,PC-9402,team_leads@dta.com,,,xavier.woods@dta.com,13031,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400631,08/31/2026 21:57:00,EMP126,PC-9945,team_leads@dta.com,,,yara.greyjoy@dta.com,53573,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400632,08/31/2026 22:46:00,EMP127,PC-1070,team_leads@dta.com,,,zachary.levi@dta.com,25159,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400633,09/01/2026 21:59:00,EMP101,PC-1001,team_leads@dta.com,,,norman.empson@dta.com,18828,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400634,09/01/2026 22:30:00,AAF0535,PC-2408,aaf0535_personal@gmail.com,,,althea.fleming@dta.com,1458000,customer_leads_q3_enterprise.csv;client_contract_pricing_matrix.xlsx,Forwarding personal backup of quarterly pipeline contracts and customer client directory before departure.
E400635,09/02/2026 06:40:00,BBS0039,PC-9436,executive_board@dta.com;hr_director@dta.com,colleagues_internal@dta.com,anon_whistleblower@protonmail.com,brandon.starks@dta.com,4200000,internal_dispute_complaints.docx;payroll_audit.xlsx,i may leave fed up complaints i work weekends too much company will suffer
E400636,09/01/2026 21:53:00,EMP102,PC-3012,team_leads@dta.com,,,alice.smith@dta.com,29499,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400637,09/01/2026 20:08:00,EMP103,PC-4105,team_leads@dta.com,,,bob.jones@dta.com,14717,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400638,09/01/2026 21:13:00,EMP104,PC-1102,team_leads@dta.com,,,carol.davis@dta.com,68217,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400639,09/01/2026 22:40:00,EMP105,PC-5001,team_leads@dta.com,,,david.wilson@dta.com,76769,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400640,09/01/2026 18:47:00,EMP106,PC-1088,team_leads@dta.com,,,elena.rostova@dta.com,68532,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400641,09/01/2026 19:52:00,EMP107,PC-6110,team_leads@dta.com,,,frank.miller@dta.com,46314,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400642,09/01/2026 18:41:00,EMP108,PC-1044,team_leads@dta.com,,,grace.hopper@dta.com,73457,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400643,09/01/2026 18:38:00,EMP109,PC-7020,team_leads@dta.com,,,henry.ford@dta.com,24488,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400644,09/01/2026 18:04:00,EMP110,PC-8005,team_leads@dta.com,,,isabella.cruz@dta.com,45247,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400645,09/01/2026 23:17:00,EMP111,PC-3099,team_leads@dta.com,,,jack.ryan@dta.com,56456,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400646,09/01/2026 19:40:00,EMP112,PC-2490,team_leads@dta.com,,,karen.page@dta.com,77432,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400647,09/01/2026 20:43:00,EMP113,PC-7045,team_leads@dta.com,,,liam.neeson@dta.com,76392,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400648,09/01/2026 19:41:00,EMP114,PC-1250,team_leads@dta.com,,,mia.wong@dta.com,33437,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400649,09/01/2026 19:55:00,EMP115,PC-6125,team_leads@dta.com,,,noah.centineo@dta.com,31405,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400650,09/01/2026 20:46:00,EMP116,PC-1300,team_leads@dta.com,,,olivia.wilde@dta.com,39839,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400651,09/01/2026 21:27:00,EMP117,PC-9910,team_leads@dta.com,,,peter.parker@dta.com,27989,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400652,09/01/2026 21:19:00,EMP118,PC-5022,team_leads@dta.com,,,quinn.fabray@dta.com,47300,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400653,09/01/2026 19:43:00,EMP119,PC-3150,team_leads@dta.com,,,robert.langdon@dta.com,19279,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400654,09/01/2026 19:16:00,EMP120,PC-4120,team_leads@dta.com,,,sophia.turner@dta.com,62921,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400655,09/01/2026 20:49:00,EMP121,PC-8050,team_leads@dta.com,,,thomas.shelby@dta.com,24597,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400656,09/01/2026 22:45:00,EMP122,PC-6150,team_leads@dta.com,,,uma.thurman@dta.com,67382,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400657,09/01/2026 22:24:00,EMP123,PC-4190,team_leads@dta.com,,,victor.vance@dta.com,32325,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400658,09/01/2026 22:28:00,EMP124,PC-9001,team_leads@dta.com,,,wendy.darling@dta.com,51375,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400659,09/01/2026 20:21:00,EMP125,PC-9402,team_leads@dta.com,,,xavier.woods@dta.com,66135,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400660,09/01/2026 19:14:00,EMP126,PC-9945,team_leads@dta.com,,,yara.greyjoy@dta.com,35882,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400661,09/01/2026 22:28:00,EMP127,PC-1070,team_leads@dta.com,,,zachary.levi@dta.com,46743,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
